packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSizeNO;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
6236;PIDOLEN (ΓΕΝΟΣΗΜΟ) CAPS 5MG/CAP BTx30 (BLIST 2x15);;;;;4305;258430102;258430102;GRC amlodipine besilate ΦΑΡΜΕΞ Α.Ε. capsule, hard 30 x 5mg/;GRC amlodipine besilate ΦΑΡΜΕΞ Α.Ε. capsule, hard 30 x 5mg/;;;;;30;;30;;;;;;;;;14;;BTx14(BLIST 2x7);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565666;GRC amlodipine besilate ΦΑΡΜΕΞ Α.Ε. capsule, hard 5mg/;;;;PIDOLEN (ΓΕΝΟΣΗΜΟ) CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ΦΑΡΜΕΞ Α.Ε.;;PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
6237;PIDOLEN (ΓΕΝΟΣΗΜΟ) CAPS 10MG/CAP BTx30 (BLIST 2x15);;;;;4306;258430202;258430202;GRC amlodipine besilate ΦΑΡΜΕΞ Α.Ε. capsule, hard 30 x 10mg/;GRC amlodipine besilate ΦΑΡΜΕΞ Α.Ε. capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;14;;BTx14(BLIST 2x7);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565667;GRC amlodipine besilate ΦΑΡΜΕΞ Α.Ε. capsule, hard 10mg/;;;;PIDOLEN (ΓΕΝΟΣΗΜΟ) CAPS 10MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;ΦΑΡΜΕΞ Α.Ε.;;PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4305;AGGOVASK CAPS 5MG/CAP BTx14(BLIST 2x7);;;;;4307;258440103;258440103;GRC amlodipine besilate PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ capsule, hard 14 x 5mg/;GRC amlodipine besilate PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ capsule, hard 14 x 5mg/;;;;;14;;14;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;14;;;56565668;GRC amlodipine besilate PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ capsule, hard 5mg/;;;;AGGOVASK CAPS 5MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ;;IASIS PHARMA;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4306;AGGOVASK CAPS 10MG/CAP BTx14(BLIST 2x7);;;;;4308;258440201;258440201;GRC amlodipine besilate PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ capsule, hard 14 x 10mg/;GRC amlodipine besilate PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ capsule, hard 14 x 10mg/;;;;;14;;14;;;;;;;;;14;;BTx14 (BLIST 1x14);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;14;;;56565669;GRC amlodipine besilate PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ capsule, hard 10mg/;;;;AGGOVASK CAPS 10MG/CAP BTx14;;C08CA01;Amlodipine;10210000;capsule, hard;;PROTON PHARMA ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ;;IASIS PHARMAC,HELLAS ΒΙΟΜ,& ΕΜΠ,Φ/ΚΩΝ-ΧΗΜ/ΚΩΝ & ΚΑ;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4307;LODIPIN CAPS 5MG/CAP BTx30 (BLIST 3x10);;;;;4309;258440203;258440203;GRC amlodipine besilate IASIS PHARMA capsule, hard 30 x 5mg/;GRC amlodipine besilate IASIS PHARMA capsule, hard 30 x 5mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565670;GRC amlodipine besilate IASIS PHARMA capsule, hard 5mg/;;;;LODIPIN CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;IASIS PHARMA;;IASIS PHARMA;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4308;LODIPIN CAPS 10MG/CAP BTx14 (BLIST 1x14);;;;;4319;258580101;258580101;GRC amlodipine besilate IASIS PHARMA capsule, hard 14 x 10mg/;GRC amlodipine besilate IASIS PHARMA capsule, hard 14 x 10mg/;;;;;14;;14;;;;;;;;;14;;BTx14;;;10210000;capsule, hard;TAB;ΔΙΣΚΙΑ ;15012000;capsule;;;;;14;;;56565671;GRC amlodipine besilate IASIS PHARMA capsule, hard 10mg/;;;;LODIPIN CAPS 10MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;IASIS PHARMA;;GENEPHARM AE;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;TAB;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;5MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4309;LODIPIN CAPS 10MG/CAP BTx30 (BLIST 3x10);;;;;4320;258580201;258580201;GRC amlodipine besilate IASIS PHARMA capsule, hard 30 x 10mg/;GRC amlodipine besilate IASIS PHARMA capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;14;;BTx14;;;10210000;capsule, hard;TAB;ΔΙΣΚΙΑ ;15012000;capsule;;;;;30;;;56565672;GRC amlodipine besilate IASIS PHARMA capsule, hard 10mg/;;;;LODIPIN CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;IASIS PHARMA;;GENEPHARM AE;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;TAB;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;10MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4319;NORMODIN TAB 5MG/TAB BTx14;;;;;6179;281880105;281880105;GRC amlodipine besilate GENEPHARM AE tablet 14 x 5mg/;GRC amlodipine besilate GENEPHARM AE tablet 14 x 5mg/;;;;;14;;14;;;;;;;;;30;;BT x  30 σε BLISTERS;;;10219000;tablet;TAB;ΔΙΣΚΙΑ ;15054000;tablet;;;;;14;;;56565673;GRC amlodipine besilate GENEPHARM AE tablet 5mg/;;;;NORMODIN TAB 5MG/TAB;;C08CA01;Amlodipine;10219000;tablet;;GENEPHARM AE;;SANDOZ GMBH, KUNDL, AUSTRIA;;GRC;amlodipine besilate tablet 5mg/;;amlodipine besilate tablet 5mg/;;10219000;tablet;;;;TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;tablet;15054000;5;mg;;;;;;;5MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4320;NORMODIN TAB 10MG/TAB BTx14;;;;;6180;281880205;281880205;GRC amlodipine besilate GENEPHARM AE tablet 14 x 10mg/;GRC amlodipine besilate GENEPHARM AE tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;30;;BT x  30 σε BLISTERS;;;10219000;tablet;TAB;ΔΙΣΚΙΑ ;15054000;tablet;;;;;14;;;56565674;GRC amlodipine besilate GENEPHARM AE tablet 10mg/;;;;NORMODIN TAB 10MG/TAB;;C08CA01;Amlodipine;10219000;tablet;;GENEPHARM AE;;SANDOZ GMBH, KUNDL, AUSTRIA;;GRC;amlodipine besilate tablet 10mg/;;amlodipine besilate tablet 10mg/;;10219000;tablet;;;;TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;tablet;15054000;10;mg;;;;;;;10MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
6179;AMLIBON BES TAB 5MG/TAB BT x  30 σε BLISTERS;;;;;4269;257920201;257920201;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 30 x 5mg/;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 30 x 5mg/;;;;;30;;30;;;;;;;;;14;;BTx14 (BLIST 1x14);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;30;;;56565675;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 5mg/;;;;AMLIBON BES TAB 5MG/TAB ;;C08CA01;Amlodipine;10219000;tablet;;SANDOZ GMBH, KUNDL, AUSTRIA;;ΑΝΦΑΡΜ ΕΛΛΑΣ Α,Ε,;;GRC;amlodipine besilate tablet 5mg/;;amlodipine besilate tablet 5mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;tablet;15054000;5;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
6180;AMLIBON BES TAB 10MG/TAB BT x  30 σε BLISTERS;;;;;4270;257920202;257920202;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 30 x 10mg/;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;28;;BTx28 (BLIST 2x14);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;30;;;56565676;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 10mg/;;;;AMLIBON BES TAB 10MG/TAB ;;C08CA01;Amlodipine;10219000;tablet;;SANDOZ GMBH, KUNDL, AUSTRIA;;ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε.;;GRC;amlodipine besilate tablet 10mg/;;amlodipine besilate tablet 10mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;tablet;15054000;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4269;BARUDEN CAPS 10MG/CAP BTx14 (BLIST 1x14);;;;;7812;302790101;302790101;GRC amlodipine besilate ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε. capsule, hard 14 x 10mg/;GRC amlodipine besilate ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε. capsule, hard 14 x 10mg/;;;;;14;;14;;;;;;;;;14;;BTx14 (1 BL. x 14);;;10210000;capsule, hard;TAB;ΔΙΣΚΙΑ ;15012000;capsule;;;;;14;;;56565677;GRC amlodipine besilate ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε. capsule, hard 10mg/;;;;BARUDEN CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε.;;MEDICAL PHARMAQUALITY ΦΑΡΜ/ΚΗ ΑΕ ΔΤ.MEDICAL PHARMAQUALITY AE;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;TAB;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;5MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4270;BARUDEN CAPS 10MG/CAP BTx28 (BLIST 2x14);;;;;7813;302790201;302790201;GRC amlodipine besilate ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε. capsule, hard 28 x 10mg/;GRC amlodipine besilate ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε. capsule, hard 28 x 10mg/;;;;;28;;28;;;;;;;;;14;;BTx14 (1 BL,x 14);;;10210000;capsule, hard;TAB;ΔΙΣΚΙΑ ;15012000;capsule;;;;;28;;;56565678;GRC amlodipine besilate ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε. capsule, hard 10mg/;;;;BARUDEN CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ΑΝΦΑΡΜ ΕΛΛΑΣ Α.Ε.;;MEDICAL PHARMAQUALITY ΦΑΡΜ/ΚΗ ΑΕ ΔΤ.MEDICAL PHARMAQUALITY AE;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;TAB;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;10MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
7812;NORDEX/MEDICAL PHARMAQUALITY TAB 5MG/TAB BTx14 (1 BL. x 14);;;;;8145;255980202;255980202;GRC amlodipine besilate MEDICAL PHARMAQUALITY AE tablet 14 x 5mg/;GRC amlodipine besilate MEDICAL PHARMAQUALITY AE tablet 14 x 5mg/;;;;;14;;14;;;;;;;;;28;;BTx28(BLISTER 2x14);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;14;;;56565679;GRC amlodipine besilate MEDICAL PHARMAQUALITY AE tablet 5mg/;;;;NORDEX/MEDICAL PHARMAQUALITY TAB ;;C08CA01;Amlodipine;10219000;tablet;;MEDICAL PHARMAQUALITY AE;;NATURALIA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ, ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ, ΙΑΤΡΙΚΩΝ ΒΟΗΘΗΜΑΤΩΝ, ΚΑΛΛΥΝΤΙΚΩΝ Δ.Τ. NATURALIA A.E.;;GRC;amlodipine besilate tablet 5mg/;;amlodipine besilate tablet 5mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;tablet;15054000;5;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
7813;NORDEX/MEDICAL PHARMAQUALITY TAB 10MG/TAB BTx14 (1 BL,x 14);;;;;8144;255980102;255980102;GRC amlodipine besilate MEDICAL PHARMAQUALITY AE tablet 14 x 10mg/;GRC amlodipine besilate MEDICAL PHARMAQUALITY AE tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;28;;BTx 28(BLISTER 2x14);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;14;;;56565680;GRC amlodipine besilate MEDICAL PHARMAQUALITY AE tablet 10mg/;;;;NORDEX/MEDICAL PHARMAQUALITY TAB ;;C08CA01;Amlodipine;10219000;tablet;;MEDICAL PHARMAQUALITY AE;;NATURALIA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ, ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ, ΙΑΤΡΙΚΩΝ ΒΟΗΘΗΜΑΤΩΝ, ΚΑΛΛΥΝΤΙΚΩΝ Δ.Τ. NATURALIA A.E.;;GRC;amlodipine besilate tablet 10mg/;;amlodipine besilate tablet 10mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;tablet;15054000;10;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
8145;AMLORETIN CAPS 10MG/CAP BTx28(BLISTER 2x14);;;;;1912;204300102;204300102;GRC amlodipine besilate NATURALIA A.E. capsule, hard 28 x 10mg/;GRC amlodipine besilate NATURALIA A.E. capsule, hard 28 x 10mg/;;;;;28;;28;;;;;;;;;14;;ΒΤΧ14(BLIST 1X14);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;28;;;56565681;GRC amlodipine besilate NATURALIA A.E. capsule, hard 10mg/;;;;AMLORETIN CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;NATURALIA A.E.;;UPJOHN HELLAS Ε.Π.Ε.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
8144;AMLORETIN CAPS 5MG/CAP BTx 28(BLISTER 2x14);;;;;1913;204300202;204300202;GRC amlodipine besilate NATURALIA A.E. capsule, hard 28 x 5mg/;GRC amlodipine besilate NATURALIA A.E. capsule, hard 28 x 5mg/;;;;;28;;28;;;;;;;;;14;;ΒΤΧ14(BLIST1X14);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;28;;;56565682;GRC amlodipine besilate NATURALIA A.E. capsule, hard 5mg/;;;;AMLORETIN CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;NATURALIA A.E.;;UPJOHN HELLAS Ε.Π.Ε.;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
