packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuantity;manufacturedItemQuantityVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;manufacturedDoseFormSpor;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedUnitOfPresentationSpor;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantityLocalVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpId;medicnalProductLocalName;MedicinalProductLocalID;actualTherapeuticMoiety;fullName;atcCodes;atcCodeLabel;atcCodeSpor;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;authorizedPharmaceuticalDoseFormSpor;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationHolderCity;marketingAuthorizationHolderCountry;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;administrableDoseFormSpor;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;pharmaceuticalProductUnitOfPresentationLabel;pharmaceuticalProductUnitOfPresentationSpor;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;routesOfAdministrationSpor;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
38648022;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate EPIFARMA Srl tablet 14 x 10mg/;ITA amlodpinie besilate EPIFARMA Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;11;ITA amlodpinie besilate EPIFARMA Srl tablet 10mg/;ITA amlodpinie besilate EPIFARMA Srl tablet 10mg/;;;AMLODIPINA EPIFARMA;AMLODIPINA EPIFARMA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;EPIFARMA Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
37675028;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate FG Srl tablet 14 x 10mg/;ITA amlodpinie besilate FG Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;12;ITA amlodpinie besilate FG Srl tablet 10mg/;ITA amlodpinie besilate FG Srl tablet 10mg/;;;AMLODIPINA FG;AMLODIPINA FG tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;FG Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
37319023;AMLODIPINA GIT*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate S.F. GROUP Srl tablet 14 x 10mg/;ITA amlodpinie besilate S.F. GROUP Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;13;ITA amlodpinie besilate S.F. GROUP Srl tablet 10mg/;ITA amlodpinie besilate S.F. GROUP Srl tablet 10mg/;;;AMLODIPINA GIT;AMLODIPINA GIT tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;S.F. GROUP Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38102303;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate HEXAL AG tablet 14 x 10mg/;ITA amlodpinie besilate HEXAL AG tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;14;ITA amlodpinie besilate HEXAL AG tablet 10mg/;ITA amlodpinie besilate HEXAL AG tablet 10mg/;;;AMLODIPINA HEXAL AG;AMLODIPINA HEXAL AG tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;HEXAL AG;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
39612155;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 14 x 10mg/;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;15;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 10mg/;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 10mg/;;;AMLODIPINA KRKA;AMLODIPINA KRKA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;KRKA D.D.NOVO MESTO;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
39799174;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate MYLAN SpA tablet 14 x 10mg/;ITA amlodpinie besilate MYLAN SpA tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;16;ITA amlodpinie besilate MYLAN SpA tablet 10mg/;ITA amlodpinie besilate MYLAN SpA tablet 10mg/;;;AMLODIPINA MYLAN;AMLODIPINA MYLAN tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;MYLAN SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
37987056;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate PENSA PHARMA SpA tablet 14 x 10mg/;ITA amlodpinie besilate PENSA PHARMA SpA tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;17;ITA amlodpinie besilate PENSA PHARMA SpA tablet 10mg/;ITA amlodpinie besilate PENSA PHARMA SpA tablet 10mg/;;;AMLODIPINA PENSA;AMLODIPINA PENSA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;PENSA PHARMA SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
37786148;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate ERREKAPPA EUROTERAPICI SpA tablet 14 x 10mg/;ITA amlodpinie besilate ERREKAPPA EUROTERAPICI SpA tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;18;ITA amlodpinie besilate ERREKAPPA EUROTERAPICI SpA tablet 10mg/;ITA amlodpinie besilate ERREKAPPA EUROTERAPICI SpA tablet 10mg/;;;AMLODIPINA RKG;AMLODIPINA RKG tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;ERREKAPPA EUROTERAPICI SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38072308;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate SANDOZ SpA tablet 14 x 10mg/;ITA amlodpinie besilate SANDOZ SpA tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;19;ITA amlodpinie besilate SANDOZ SpA tablet 10mg/;ITA amlodpinie besilate SANDOZ SpA tablet 10mg/;;;AMLODIPINA SANDOZ;AMLODIPINA SANDOZ tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;SANDOZ SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
37676020;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate PHARMEG Srl tablet 14 x 10mg/;ITA amlodpinie besilate PHARMEG Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;20;ITA amlodpinie besilate PHARMEG Srl tablet 10mg/;ITA amlodpinie besilate PHARMEG Srl tablet 10mg/;;;AMLODIPINA SUN;AMLODIPINA SUN tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;PHARMEG Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38654024;AMLODIPINA*14 cpr div 10 mg;;;;;;;;ITA amlodpinie besilate TECNIGEN Srl tablet 14 x 10mg/;ITA amlodpinie besilate TECNIGEN Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;21;ITA amlodpinie besilate TECNIGEN Srl tablet 10mg/;ITA amlodpinie besilate TECNIGEN Srl tablet 10mg/;;;AMLODIPINA TECNIGEN;AMLODIPINA TECNIGEN tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;TECNIGEN Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38548160;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate TEVA ITALIA Srl tablet 14 x 10mg/;ITA amlodpinie besilate TEVA ITALIA Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;22;ITA amlodpinie besilate TEVA ITALIA Srl tablet 10mg/;ITA amlodpinie besilate TEVA ITALIA Srl tablet 10mg/;;;AMLODIPINA TEVA;AMLODIPINA TEVA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;TEVA ITALIA Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
41785116;AMLODIPINA*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 14 x 10mg/;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;23;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 10mg/;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 10mg/;;;AMLODIPINA ZENTIVA ITALIA;AMLODIPINA ZENTIVA ITALIA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;ZENTIVA ITALIA Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38075026;AMLOPOL*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate POLIFARMA SpA tablet 14 x 10mg/;ITA amlodpinie besilate POLIFARMA SpA tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;24;ITA amlodpinie besilate POLIFARMA SpA tablet 10mg/;ITA amlodpinie besilate POLIFARMA SpA tablet 10mg/;;;AMLOPOL;AMLOPOL tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;POLIFARMA SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
27461021;ANTACAL*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate VIATRIS PHARMA Srl tablet 14 x 10mg/;ITA amlodpinie besilate VIATRIS PHARMA Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;25;ITA amlodpinie besilate VIATRIS PHARMA Srl tablet 10mg/;ITA amlodpinie besilate VIATRIS PHARMA Srl tablet 10mg/;;;ANTACAL;ANTACAL tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;VIATRIS PHARMA Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38055024;BALARM*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate S.F. GROUP Srl tablet 14 x 10mg/;ITA amlodpinie besilate S.F. GROUP Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;26;ITA amlodpinie besilate S.F. GROUP Srl tablet 10mg/;ITA amlodpinie besilate S.F. GROUP Srl tablet 10mg/;;;BALARM;BALARM tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;S.F. GROUP Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
37679026;KRUDIPIN*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate SO.SE.PHARM Srl tablet 14 x 10mg/;ITA amlodpinie besilate SO.SE.PHARM Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;27;ITA amlodpinie besilate SO.SE.PHARM Srl tablet 10mg/;ITA amlodpinie besilate SO.SE.PHARM Srl tablet 10mg/;;;KRUDIPIN;KRUDIPIN tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;SO.SE.PHARM Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38056026;LOSEDIN*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate S&R FARMACEUTICI SpA tablet 14 x 10mg/;ITA amlodpinie besilate S&R FARMACEUTICI SpA tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;28;ITA amlodpinie besilate S&R FARMACEUTICI SpA tablet 10mg/;ITA amlodpinie besilate S&R FARMACEUTICI SpA tablet 10mg/;;;LOSEDIN;LOSEDIN tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;S&R FARMACEUTICI SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38058020;NATAM*14 cpr div 10 mg;;;;;;;;ITA amlodpinie besilate S.F. GROUP Srl tablet 14 x 10mg/;ITA amlodpinie besilate S.F. GROUP Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;29;ITA amlodpinie besilate S.F. GROUP Srl tablet 10mg/;ITA amlodpinie besilate S.F. GROUP Srl tablet 10mg/;;;NATAM;NATAM tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;S.F. GROUP Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
43994019;NORVASC*14 cpr 10 mg;;;;;;;;ITA amlodpinie besilate FARMAROC Srl tablet 14 x 10mg/;ITA amlodpinie besilate FARMAROC Srl tablet 14 x 10mg/;;;;;14;;14;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;30;ITA amlodpinie besilate FARMAROC Srl tablet 10mg/;ITA amlodpinie besilate FARMAROC Srl tablet 10mg/;;;NORVASC;NORVASC tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;FARMAROC Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;simvastatin;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
